x,t=1.00e-01s,t=2.00e-01s,t=5.00e-01s,t=1.00e+00s
5.368999999999999756e-06,5.342876904283794432e+18,7.775438967135198208e+18,9.775185805878962176e+18,1.002138656036615373e+19
5.375999999999999858e-06,5.329073898562234368e+18,7.753301146449076224e+18,9.746053568635684864e+18,9.991392281835100160e+18
5.382999999999999961e-06,5.315206043512394752e+18,7.731073321713070080e+18,9.716811603152257024e+18,9.961285853665984512e+18
5.390000000000000063e-06,5.301273190039353344e+18,7.708755415336309760e+18,9.687459900667904000e+18,9.931067275629912064e+18
5.397000000000000166e-06,5.287275188490348544e+18,7.686347349504532480e+18,9.657998452397414400e+18,9.900736547497355264e+18
5.404000000000000268e-06,5.273211888655067136e+18,7.663849046180856832e+18,9.628427249531205632e+18,9.870293669038159872e+18
5.411000000000000370e-06,5.259083139765966848e+18,7.641260427106467840e+18,9.598746283235424256e+18,9.839738640021508096e+18
5.418000000000000473e-06,5.244888790498590720e+18,7.618581413801379840e+18,9.568955544652009472e+18,9.809071460215980032e+18
5.424999999999999728e-06,5.230628688971879424e+18,7.595811927565177856e+18,9.539055024898805760e+18,9.778292129389516800e+18
5.431999999999999830e-06,5.216302682748515328e+18,7.572951889477738496e+18,9.509044715069628416e+18,9.747400647309414400e+18
5.438999999999999933e-06,5.201910618835260416e+18,7.550001220399987712e+18,9.478924606234380288e+18,9.716397013742372864e+18
5.446000000000000035e-06,5.187452343683301376e+18,7.526959840974643200e+18,9.448694689439109120e+18,9.685281228454443008e+18
5.452999999999999291e-06,5.172927703188618240e+18,7.503827671626974208e+18,9.418354955706124288e+18,9.654053291211083776e+18
5.459999999999999393e-06,5.158336542692315136e+18,7.480604632565529600e+18,9.387905396034045952e+18,9.622713201777098752e+18
5.466999999999999495e-06,5.143678706981051392e+18,7.457290643782914048e+18,9.357346001397952512e+18,9.591260959916711936e+18
5.473999999999999598e-06,5.128954040287370240e+18,7.433885625056528384e+18,9.326676762749403136e+18,9.559696565393506304e+18
5.480999999999999700e-06,5.114162386290117632e+18,7.410389495949342720e+18,9.295897671016583168e+18,9.528020017970475008e+18
5.487999999999999802e-06,5.099303588114839552e+18,7.386802175810655232e+18,9.265008717104357376e+18,9.496231317409984512e+18
5.494999999999999905e-06,5.084377488334181376e+18,7.363123583776833536e+18,9.234009891894378496e+18,9.464330463473805312e+18
5.502000000000000007e-06,5.069383928968323072e+18,7.339353638772130816e+18,9.202901186245174272e+18,9.432317455923095552e+18
5.509000000000000110e-06,5.054322751485380608e+18,7.315492259509393408e+18,9.171682590992220160e+18,9.400192294518433792e+18
5.516000000000000212e-06,5.039193796801866752e+18,7.291539364490885120e+18,9.140354096948070400e+18,9.367954979019759616e+18
5.523000000000000314e-06,5.023996905283124224e+18,7.267494872009034752e+18,9.108915694902400000e+18,9.335605509186453504e+18
5.530000000000000417e-06,5.008731916743780352e+18,7.243358700147216384e+18,9.077367375622119424e+18,9.303143884777279488e+18
5.537000000000000519e-06,4.993398670448224256e+18,7.219130766780536832e+18,9.045709129851485184e+18,9.270570105550411776e+18
5.544000000000000622e-06,4.977997005111051264e+18,7.194810989576601600e+18,9.013940948312143872e+18,9.237884171263444992e+18
5.550999999999999877e-06,4.962526758897594368e+18,7.170399285996331008e+18,8.982062821703277568e+18,9.205086081673381888e+18
5.557999999999999979e-06,4.946987769424354304e+18,7.145895573294700544e+18,8.950074740701633536e+18,9.172175836536626176e+18
5.564999999999999235e-06,4.931379873759572992e+18,7.121299768521576448e+18,8.917976695961696256e+18,9.139153435609015296e+18
5.571999999999999337e-06,4.915702908423689216e+18,7.096611788522473472e+18,8.885768678115688448e+18,9.106018878645805056e+18
5.578999999999999439e-06,4.899956709389893632e+18,7.071831549939380224e+18,8.853450677773749248e+18,9.072772165401654272e+18
5.585999999999999542e-06,4.884141112084653056e+18,7.046958969211517952e+18,8.821022685523961856e+18,9.039413295630676992e+18
5.592999999999999644e-06,4.868255951388256256e+18,7.021993962576187392e+18,8.788484691932481536e+18,9.005942269086398464e+18
5.599999999999999747e-06,4.852301061635364864e+18,6.996936446069522432e+18,8.755836687543620608e+18,8.972359085521752064e+18
5.606999999999999849e-06,4.836276276615590912e+18,6.971786335527337984e+18,8.723078662879932416e+18,8.938663744689149952e+18
5.613999999999999951e-06,4.820181429574050816e+18,6.946543546585894912e+18,8.690210608442327040e+18,8.904856246340393984e+18
5.621000000000000054e-06,4.804016353211970560e+18,6.921207994682748928e+18,8.657232514710137856e+18,8.870936590226752512e+18
5.628000000000000156e-06,4.787780879687276544e+18,6.895779595057541120e+18,8.624144372141224960e+18,8.836904776098913280e+18
5.635000000000000259e-06,4.771474840615207936e+18,6.870258262752808960e+18,8.590946171172103168e+18,8.802760803707015168e+18
5.642000000000000361e-06,4.755098067068922880e+18,6.844643912614821888e+18,8.557637902217951232e+18,8.768504672800642048e+18
5.648999999999999616e-06,4.738650389580154880e+18,6.818936459294384128e+18,8.524219555672828928e+18,8.734136383128825856e+18
5.655999999999999719e-06,4.722131638139815936e+18,6.793135817247654912e+18,8.490691121909642240e+18,8.699655934440029184e+18
5.662999999999999821e-06,4.705541642198694912e+18,6.767241900736995328e+18,8.457052591280337920e+18,8.665063326482193408e+18
5.669999999999999923e-06,4.688880230668087296e+18,6.741254623831762944e+18,8.423303954115943424e+18,8.630358559002693632e+18
5.677000000000000026e-06,4.672147231920492544e+18,6.715173900409170944e+18,8.389445200726695936e+18,8.595541631748370432e+18
5.684000000000000128e-06,4.655342473790292992e+18,6.688999644155098112e+18,8.355476321402112000e+18,8.560612544465518592e+18
5.691000000000000231e-06,4.638465783574451200e+18,6.662731768564931584e+18,8.321397306411085824e+18,8.525571296899908608e+18
5.698000000000000333e-06,4.621516988033239040e+18,6.636370186944416768e+18,8.287208146002011136e+18,8.490417888796742656e+18
5.704999999999999588e-06,4.604495913390938624e+18,6.609914812410464256e+18,8.252908830402850816e+18,8.455152319900737536e+18
5.711999999999999691e-06,4.587402385336599040e+18,6.583365557892003840e+18,8.218499349821232128e+18,8.419774589956022272e+18
5.718999999999999793e-06,4.570236229024776192e+18,6.556722336130863104e+18,8.183979694444565504e+18,8.384284698706245632e+18
5.725999999999999895e-06,4.552997269076293632e+18,6.529985059682548736e+18,8.149349854440132608e+18,8.348682645894502400e+18
5.732999999999999998e-06,4.535685329579022848e+18,6.503153640917161984e+18,8.114609819955155968e+18,8.312968431263376384e+18
5.740000000000000100e-06,4.518300234088666624e+18,6.476227992020187136e+18,8.079759581116952576e+18,8.277142054554928128e+18
5.746999999999999356e-06,4.500841805629559808e+18,6.449208024993406976e+18,8.044799128032980992e+18,8.241203515510700032e+18
5.753999999999999458e-06,4.483309866695472640e+18,6.422093651655693312e+18,8.009728450790945792e+18,8.205152813871709184e+18
5.760999999999999560e-06,4.465704239250459136e+18,6.394884783643918336e+18,7.974547539458934784e+18,8.168989949378475008e+18
5.767999999999999663e-06,4.448024744729678336e+18,6.367581332413794304e+18,7.939256384085454848e+18,8.132714921770992640e+18
5.774999999999999765e-06,4.430271204040248320e+18,6.340183209240722432e+18,7.903854974699595776e+18,8.096327730788758528e+18
5.781999999999999868e-06,4.412443437562119680e+18,6.312690325220698112e+18,7.868343301311078400e+18,8.059828376170763264e+18
5.788999999999999970e-06,4.394541265148948480e+18,6.285102591271114752e+18,7.832721353910367232e+18,8.023216857655488512e+18
5.796000000000000072e-06,4.376564506129000960e+18,6.257419918131700736e+18,7.796989122468800512e+18,7.986493174980916224e+18
5.803000000000000175e-06,4.358512979306037760e+18,6.229642216365351936e+18,7.761146596938622976e+18,7.949657327884537856e+18
5.810000000000000277e-06,4.340386502960268288e+18,6.201769396359007232e+18,7.725193767253160960e+18,7.912709316103337984e+18
5.817000000000000379e-06,4.322184894849253888e+18,6.173801368324545536e+18,7.689130623326859264e+18,7.875649139373819904e+18
5.824000000000000482e-06,4.303907972208884224e+18,6.145738042299641856e+18,7.652957155055418368e+18,7.838476797431992320e+18
5.831000000000000584e-06,4.285555551754321920e+18,6.117579328148666368e+18,7.616673352315883520e+18,7.801192290013371392e+18
5.838000000000000687e-06,4.267127449680992256e+18,6.089325135563552768e+18,7.580279204966738944e+18,7.763795616852999168e+18
5.844999999999999095e-06,4.248623481665580544e+18,6.060975374064704512e+18,7.543774702848019456e+18,7.726286777685437440e+18
5.851999999999999197e-06,4.230043462867019264e+18,6.032529953001843712e+18,7.507159835781384192e+18,7.688665772244742144e+18
5.858999999999999300e-06,4.211387207927539200e+18,6.003988781554951168e+18,7.470434593570253824e+18,7.650932600264516608e+18
5.865999999999999402e-06,4.192654530973692928e+18,5.975351768735126528e+18,7.433598965999898624e+18,7.613087261477885952e+18
5.872999999999999504e-06,4.173845245617409536e+18,5.946618823385497600e+18,7.396652942837517312e+18,7.575129755617508352e+18
5.879999999999999607e-06,4.154959164957068288e+18,5.917789854182099968e+18,7.359596513832372224e+18,7.537060082415556608e+18
5.886999999999999709e-06,4.135996101578576384e+18,5.888864769634796544e+18,7.322429668715857920e+18,7.498878241603752960e+18
5.893999999999999812e-06,4.116955867556476416e+18,5.859843478088167424e+18,7.285152397201632256e+18,7.460584232913343488e+18
5.900999999999999914e-06,4.097838274455058944e+18,5.830725887722414080e+18,7.247764688985696256e+18,7.422178056075125760e+18
5.908000000000000016e-06,4.078643133329492992e+18,5.801511906554269696e+18,7.210266533746502656e+18,7.383659710819432448e+18
5.915000000000000119e-06,4.059370254726981120e+18,5.772201442437907456e+18,7.172657921145063424e+18,7.345029196876133376e+18
5.922000000000000221e-06,4.040019448687917056e+18,5.742794403065839616e+18,7.134938840825039872e+18,7.306286513974662144e+18
5.929000000000000324e-06,4.020590524747071488e+18,5.713290695969848320e+18,7.097109282412859392e+18,7.267431661843984384e+18
5.936000000000000426e-06,4.001083291934784000e+18,5.683690228521881600e+18,7.059169235517807616e+18,7.228464640212629504e+18
5.942999999999999681e-06,3.981497558778189312e+18,5.653992907934994432e+18,7.021118689732135936e+18,7.189385448808682496e+18
5.949999999999999784e-06,3.961833133302422016e+18,5.624198641264229376e+18,6.982957634631148544e+18,7.150194087359771648e+18
5.956999999999999886e-06,3.942089823031904256e+18,5.594307335407577088e+18,6.944686059773338624e+18,7.110890555593099264e+18
5.963999999999999988e-06,3.922267434991576064e+18,5.564318897106881536e+18,6.906303954700457984e+18,7.071474853235429376e+18
5.971000000000000091e-06,3.902365775708194816e+18,5.534233232948762624e+18,6.867811308937644032e+18,7.031946980013084672e+18
5.978000000000000193e-06,3.882384651211628544e+18,5.504050249365552128e+18,6.829208111993497600e+18,6.992306935651966976e+18
5.984999999999999449e-06,3.862323867036187136e+18,5.473769852636221440e+18,6.790494353360225280e+18,6.952554719877541888e+18
5.991999999999999551e-06,3.842183228221932032e+18,5.443391948887297024e+18,6.751670022513689600e+18,6.912690332414840832e+18
5.998999999999999653e-06,3.821962539316058624e+18,5.412916444093830144e+18,6.712735108913569792e+18,6.872713772988488704e+18
6.005999999999999756e-06,3.801661604374247424e+18,5.382343244080289792e+18,6.673689602003425280e+18,6.832625041322678272e+18
6.012999999999999858e-06,3.781280226962059264e+18,5.351672254521542656e+18,6.634533491210816512e+18,6.792424137141189632e+18
6.019999999999999961e-06,3.760818210156355584e+18,5.320903380943759360e+18,6.595266765947409408e+18,6.752111060167385088e+18
6.027000000000000063e-06,3.740275356546698752e+18,5.290036528725369856e+18,6.555889415609067520e+18,6.711685810124210176e+18
6.034000000000000165e-06,3.719651468236823040e+18,5.259071603098016768e+18,6.516401429575981056e+18,6.671148386734209024e+18
6.040999999999999421e-06,3.698946346846092800e+18,5.228008509147492352e+18,6.476802797212750848e+18,6.630498789719524352e+18
6.047999999999999523e-06,3.678159793510970368e+18,5.196847151814666240e+18,6.437093507868477440e+18,6.589737018801865728e+18
6.054999999999999625e-06,3.657291608886540288e+18,5.165587435896485888e+18,6.397273550876930048e+18,6.548863073702568960e+18
6.061999999999999728e-06,3.636341593148022784e+18,5.134229266046879744e+18,6.357342915556572160e+18,6.507876954142566400e+18
6.068999999999999830e-06,3.615309545992304640e+18,5.102772546777745408e+18,6.317301591210721280e+18,6.466778659842381824e+18
6.075999999999999933e-06,3.594195266639526912e+18,5.071217182459878400e+18,6.277149567127642112e+18,6.425568190522159104e+18
6.083000000000000035e-06,3.572998553834634240e+18,5.039563077323958272e+18,6.236886832580635648e+18,6.384245545901647872e+18
6.090000000000000137e-06,3.551719205849003008e+18,5.007810135461481472e+18,6.196513376828163072e+18,6.342810725700198400e+18
6.097000000000000240e-06,3.530357020482046976e+18,4.975958260825748480e+18,6.156029189113949184e+18,6.301263729636799488e+18
6.104000000000000342e-06,3.508911795062866432e+18,4.944007357232807936e+18,6.115434258667076608e+18,6.259604557430033408e+18
6.111000000000000445e-06,3.487383326451912704e+18,4.911957328362436608e+18,6.074728574702112768e+18,6.217833208798115840e+18
6.118000000000000547e-06,3.465771411042660352e+18,4.879808077759102976e+18,6.033912126419192832e+18,6.175949683458887680e+18
6.125000000000000649e-06,3.444075844763331072e+18,4.847559508832931840e+18,5.992984903004147712e+18,6.133953981129804800e+18
6.131999999999999905e-06,3.422296423078599680e+18,4.815211524860691456e+18,5.951946893628597248e+18,6.091846101527968768e+18
6.138999999999999160e-06,3.400432940991353856e+18,4.782764028986745856e+18,5.910798087450057728e+18,6.049626044370093056e+18
6.145999999999999262e-06,3.378485193044451328e+18,4.750216924224036864e+18,5.869538473612045312e+18,6.007293809372531712e+18
6.152999999999999365e-06,3.356452973322523136e+18,4.717570113455086592e+18,5.828168041244206080e+18,5.964849396251285504e+18
6.159999999999999467e-06,3.334336075453788160e+18,4.684823499432946688e+18,5.786686779462404096e+18,5.922292804721986560e+18
6.166999999999999570e-06,3.312134292611860480e+18,4.651976984782186496e+18,5.745094677368817664e+18,5.879624034499913728e+18
6.173999999999999672e-06,3.289847417517641216e+18,4.619030471999886336e+18,5.703391724052082688e+18,5.836843085299993600e+18
6.180999999999999774e-06,3.267475242441169408e+18,4.585983863456612352e+18,5.661577908587350016e+18,5.793949956836788224e+18
6.187999999999999877e-06,3.245017559203541504e+18,4.552837061397405696e+18,5.619653220036459520e+18,5.750944648824530944e+18
6.194999999999999979e-06,3.222474159178821120e+18,4.519589967942784512e+18,5.577617647447973888e+18,5.707827160977086464e+18
6.202000000000000081e-06,3.199844833296005632e+18,4.486242485089703936e+18,5.535471179857347584e+18,5.664597493007998976e+18
6.209000000000000184e-06,3.177129372040972800e+18,4.452794514712584704e+18,5.493213806286999552e+18,5.621255644630460416e+18
6.216000000000000286e-06,3.154327565458493952e+18,4.419245958564279808e+18,5.450845515746436096e+18,5.577801615557320704e+18
6.223000000000000389e-06,3.131439203154242560e+18,4.385596718277083648e+18,5.408366297232353280e+18,5.534235405501105152e+18
6.230000000000000491e-06,3.108464074296833536e+18,4.351846695363726848e+18,5.365776139728756736e+18,5.490557014174004224e+18
6.236999999999999746e-06,3.085401967619904512e+18,4.317995791218378240e+18,5.323075032207057920e+18,5.446766441287881728e+18
6.243999999999999849e-06,3.062252671424172544e+18,4.284043907117632000e+18,5.280262963626173440e+18,5.402863686554261504e+18
6.250999999999999951e-06,3.039015973579587584e+18,4.249990944221529088e+18,5.237339922932663296e+18,5.358848749684362240e+18
6.258000000000000054e-06,3.015691661527436288e+18,4.215836803574561792e+18,5.194305899060830208e+18,5.314721630389072896e+18
6.265000000000000156e-06,2.992279522282534400e+18,4.181581386106655744e+18,5.151160880932800512e+18,5.270482328378969088e+18
6.271999999999999411e-06,2.968779342435394560e+18,4.147224592634215424e+18,5.107904857458681856e+18,5.226130843364310016e+18
6.278999999999999514e-06,2.945190908154437120e+18,4.112766323861087744e+18,5.064537817536617472e+18,5.181667175055040512e+18
6.285999999999999616e-06,2.921514005188253184e+18,4.078206480379618304e+18,5.021059750052953088e+18,5.137091323160791040e+18
6.292999999999999718e-06,2.897748418867840512e+18,4.043544962671640576e+18,4.977470643882299392e+18,5.092403287390908416e+18
6.299999999999999821e-06,2.873893934108916736e+18,4.008781671109488128e+18,4.933770487887671296e+18,5.047603067454408704e+18
6.306999999999999923e-06,2.849950335414219264e+18,3.973916505957026304e+18,4.889959270920584192e+18,5.002690663060026368e+18
6.314000000000000026e-06,2.825917406875853312e+18,3.938949367370650112e+18,4.846036981821166592e+18,4.957666073916192768e+18
6.321000000000000128e-06,2.801794932177664000e+18,3.903880155400330240e+18,4.802003609418271744e+18,4.912529299731040256e+18
6.328000000000000230e-06,2.777582694597629952e+18,3.868708769990599168e+18,4.757859142529586176e+18,4.867280340212416512e+18
6.334999999999999486e-06,2.753280477010284544e+18,3.833435110981615104e+18,4.713603569961748480e+18,4.821919195067883520e+18
6.341999999999999588e-06,2.728888061889158144e+18,3.798059078110136832e+18,4.669236880510433280e+18,4.776445864004694016e+18
6.348999999999999690e-06,2.704405231309272064e+18,3.762580571010604544e+18,4.624759062960501760e+18,4.730860346729848832e+18
6.355999999999999793e-06,2.679831766949629952e+18,3.726999489216119808e+18,4.580170106086080512e+18,4.685162642950046720e+18
6.362999999999999895e-06,2.655167450095754240e+18,3.691315732159505408e+18,4.535469998650684416e+18,4.639352752371723264e+18
6.369999999999999998e-06,2.630412061642245632e+18,3.655529199174319104e+18,4.490658729407333888e+18,4.593430674701026816e+18
6.377000000000000100e-06,2.605565382095369216e+18,3.619639789495888896e+18,4.445736287098645504e+18,4.547396409643846656e+18
6.384000000000000202e-06,2.580627191575675392e+18,3.583647402262353408e+18,4.400702660456967168e+18,4.501249956905795584e+18
6.391000000000000305e-06,2.555597269820645888e+18,3.547551936515685888e+18,4.355557838204471296e+18,4.454991316192220160e+18
6.398000000000000407e-06,2.530475396187358720e+18,3.511353291202741760e+18,4.310301809053277184e+18,4.408620487208209920e+18
6.405000000000000510e-06,2.505261349655206912e+18,3.475051365176279040e+18,4.264934561705553408e+18,4.362137469658591744e+18
6.411999999999999765e-06,2.479954908828616704e+18,3.438646057196029440e+18,4.219456084853649920e+18,4.315542263247936512e+18
6.418999999999999867e-06,2.454555851939817472e+18,3.402137265929690112e+18,4.173866367180160512e+18,4.268834867680553984e+18
6.425999999999999970e-06,2.429063956851633152e+18,3.365524889954013184e+18,4.128165397358104576e+18,4.222015282660513280e+18
6.432999999999999225e-06,2.403479001060312064e+18,3.328808827755834880e+18,4.082353164050984448e+18,4.175083507891633152e+18
6.439999999999999327e-06,2.377800761698353664e+18,3.291988977733086208e+18,4.036429655912907776e+18,4.128039543077476864e+18
6.446999999999999430e-06,2.352029015537430528e+18,3.255065238195901440e+18,3.990394861588723712e+18,4.080883387921376256e+18
6.453999999999999532e-06,2.326163538991267328e+18,3.218037507367605248e+18,3.944248769714107392e+18,4.033615042126422528e+18
6.460999999999999635e-06,2.300204108118608640e+18,3.180905683385809408e+18,3.897991368915688448e+18,3.986234505395467776e+18
6.467999999999999737e-06,2.274150498626182656e+18,3.143669664303424512e+18,3.851622647811151360e+18,3.938741777431132160e+18
6.474999999999999839e-06,2.248002485871715072e+18,3.106329348089736192e+18,3.805142595009361408e+18,3.891136857935801856e+18
6.481999999999999942e-06,2.221759844866965248e+18,3.068884632631451136e+18,3.758551199110462976e+18,3.843419746611641856e+18
6.489000000000000044e-06,2.195422350280802048e+18,3.031335415733742080e+18,3.711848448706003968e+18,3.795590443160583680e+18
6.496000000000000147e-06,2.168989776442303488e+18,2.993681595121320960e+18,3.665034332379037696e+18,3.747648947284348928e+18
6.503000000000000249e-06,2.142461897343894272e+18,2.955923068439477248e+18,3.618108838704248320e+18,3.699595258684426240e+18
6.510000000000000351e-06,2.115838486644517632e+18,2.918059733255144960e+18,3.571071956248050688e+18,3.651429377062100992e+18
6.517000000000000454e-06,2.089119317672834816e+18,2.880091487057962496e+18,3.523923673568711168e+18,3.603151302118434816e+18
6.524000000000000556e-06,2.062304163430459392e+18,2.842018227261326848e+18,3.476663979216455680e+18,3.554761033554289664e+18
6.530999999999999811e-06,2.035392796595235072e+18,2.803839851203467776e+18,3.429292861733596160e+18,3.506258571070318080e+18
6.537999999999999914e-06,2.008384989524518144e+18,2.765556256148480000e+18,3.381810309654611456e+18,3.457643914366955520e+18
6.545000000000000016e-06,1.981280514258541312e+18,2.727167339287429120e+18,3.334216311506300416e+18,3.408917063144450560e+18
6.551999999999999272e-06,1.954079142523770624e+18,2.688672997739387904e+18,3.286510855807876608e+18,3.360078017102860288e+18
6.558999999999999374e-06,1.926780645736300544e+18,2.650073128552501760e+18,3.238693931071064064e+18,3.311126775942017024e+18
6.565999999999999476e-06,1.899384795005321472e+18,2.611367628705070080e+18,3.190765525800246272e+18,3.262063339361593344e+18
6.572999999999999579e-06,1.871891361136573696e+18,2.572556395106610176e+18,3.142725628492553728e+18,3.212887707061056000e+18
6.579999999999999681e-06,1.844300114635866368e+18,2.533639324598915584e+18,3.094574227637988352e+18,3.163599878739685888e+18
6.586999999999999783e-06,1.816610825712626944e+18,2.494616313957142528e+18,3.046311311719531520e+18,3.114199854096584704e+18
6.593999999999999886e-06,1.788823264283478528e+18,2.455487259890867200e+18,2.997936869213262848e+18,3.064687632830672384e+18
6.600999999999999988e-06,1.760937199975864576e+18,2.416252059045166080e+18,2.949450888588467200e+18,3.015063214640692224e+18
6.608000000000000091e-06,1.732952402131698944e+18,2.376910608001688064e+18,2.900853358307757056e+18,2.965326599225210368e+18
6.615000000000000193e-06,1.704868639811066624e+18,2.337462803279727104e+18,2.852144266827179008e+18,2.915477786282626048e+18
6.622000000000000295e-06,1.676685681795942144e+18,2.297908541337297152e+18,2.803323602596331008e+18,2.865516775511161856e+18
6.628999999999999551e-06,1.648403296593973760e+18,2.258247718572215552e+18,2.754391354058485760e+18,2.815443566608893952e+18
6.635999999999999653e-06,1.620021252442257920e+18,2.218480231323161088e+18,2.705347509650670592e+18,2.765258159273701888e+18
6.642999999999999756e-06,1.591539317311221504e+18,2.178605975870777856e+18,2.656192057803830272e+18,2.714960553203338240e+18
6.649999999999999858e-06,1.562957258908470784e+18,2.138624848438741248e+18,2.606924986942906368e+18,2.664550748095384064e+18
6.656999999999999960e-06,1.534274844682727168e+18,2.098536745194830592e+18,2.557546285486964736e+18,2.614028743647268864e+18
6.664000000000000063e-06,1.505491841827777792e+18,2.058341562252028672e+18,2.508055941849304064e+18,2.563394539556274176e+18
6.671000000000000165e-06,1.476608017286476544e+18,2.018039195669585152e+18,2.458453944437579264e+18,2.512648135519532032e+18
6.678000000000000267e-06,1.447623137754780160e+18,1.977629541454112256e+18,2.408740281653904384e+18,2.461789531234028544e+18
6.685000000000000370e-06,1.418536969685823488e+18,1.937112495560659712e+18,2.358914941894972416e+18,2.410818726396608000e+18
6.691999999999999625e-06,1.389349279294040576e+18,1.896487953893810176e+18,2.308977913552182784e+18,2.359735720703988224e+18
6.698999999999999728e-06,1.360059832559304448e+18,1.855755812308739072e+18,2.258929185011714816e+18,2.308540513852724224e+18
6.705999999999999830e-06,1.330668395231152128e+18,1.814915966612339456e+18,2.208768744654700032e+18,2.257233105539264768e+18
6.712999999999999932e-06,1.301174732832999424e+18,1.773968312564272384e+18,2.158496580857294336e+18,2.205813495459914496e+18
6.720000000000000035e-06,1.271578610666432512e+18,1.732912745878078976e+18,2.108112681990803968e+18,2.154281683310859776e+18
6.726999999999999290e-06,1.241879793815525632e+18,1.691749162222259200e+18,2.057617036421817088e+18,2.102637668788164352e+18
6.733999999999999392e-06,1.212078047151196160e+18,1.650477457221346304e+18,2.007009632512277248e+18,2.050881451587753216e+18
6.740999999999999495e-06,1.182173135335624192e+18,1.609097526457029120e+18,1.956290458619647232e+18,1.999013031405454592e+18
6.747999999999999597e-06,1.152164822826691072e+18,1.567609265469212672e+18,1.905459503096994304e+18,1.947032407936974080e+18
6.754999999999999700e-06,1.122052873882469632e+18,1.526012569757127936e+18,1.854516754293112064e+18,1.894939580877905664e+18
6.761999999999999802e-06,1.091837052565760384e+18,1.484307334780410624e+18,1.803462200552636928e+18,1.842734549923736064e+18
6.768999999999999904e-06,1.061517122748665472e+18,1.442493455960203008e+18,1.752295830216160000e+18,1.790417314769843968e+18
6.776000000000000007e-06,1.031092848117212032e+18,1.400570828680240640e+18,1.701017631620344832e+18,1.737987875111506688e+18
6.783000000000000109e-06,1.000563992176014592e+18,1.358539348287947776e+18,1.649627593098045440e+18,1.685446230643903744e+18
6.790000000000000212e-06,9.699303182529836800e+17,1.316398910095534080e+18,1.598125702978410496e+18,1.632792381062114304e+18
6.797000000000000314e-06,9.391915895040835840e+17,1.274149409381084672e+18,1.546511949587013120e+18,1.580026326061127424e+18
6.804000000000000416e-06,9.083475689181246720e+17,1.231790741389659904e+18,1.494786321245954560e+18,1.527148065335839488e+18
6.811000000000000519e-06,8.773980193216148480e+17,1.189322801334387456e+18,1.442948806273985024e+18,1.474157598581059840e+18
6.818000000000000621e-06,8.463427033836437760e+17,1.146745484397560320e+18,1.390999392986619136e+18,1.421054925491514112e+18
6.824999999999999876e-06,8.151813836208259840e+17,1.104058685731740288e+18,1.338938069696252416e+18,1.367840045761850368e+18
6.831999999999999132e-06,7.839138224022712320e+17,1.061262300460835328e+18,1.286764824712265216e+18,1.314512959086628608e+18
6.838999999999999234e-06,7.525397819546199040e+17,1.018356223681212416e+18,1.234479646341145088e+18,1.261073665160331008e+18
6.845999999999999337e-06,7.210590243671298560e+17,9.753403504628032000e+17,1.182082522886617344e+18,1.207522163677380352e+18
6.852999999999999439e-06,6.894713115967869440e+17,9.322145758501880320e+17,1.129573442649739776e+18,1.153858454332124672e+18
6.859999999999999541e-06,6.577764054734801920e+17,8.889787948637008640e+17,1.076952393929027712e+18,1.100082536818844288e+18
6.866999999999999644e-06,6.259740677052241920e+17,8.456329025005265920e+17,1.024219365020564480e+18,1.046194410831755776e+18
6.873999999999999746e-06,5.940640598834227200e+17,8.021767937358022400e+17,9.713743442181224960e+17,9.921940760650167040e+17
6.880999999999999848e-06,5.620461434881921280e+17,7.586103635237190400e+17,9.184173198132737280e+17,9.380815322127262720e+17
6.887999999999999951e-06,5.299200798937226240e+17,7.149335067986181120e+17,8.653482800955106560e+17,8.838567789689299200e+17
6.895000000000000053e-06,4.976856303736973440e+17,6.711461184760968960e+17,8.121672133523548160e+17,8.295198160276203520e+17
6.902000000000000156e-06,4.653425561067572480e+17,6.272480934541047040e+17,7.588741078694800640e+17,7.750706430827432960e+17
6.909000000000000258e-06,4.328906181820176640e+17,5.832393266140495360e+17,7.054689519308226560e+17,7.205092598281992960e+17
6.916000000000000360e-06,4.003295776046353920e+17,5.391197128218955520e+17,6.519517338186992640e+17,6.658356659578447360e+17
6.922999999999999616e-06,3.676591953014313600e+17,4.948891469292732800e+17,5.983224418139287040e+17,6.110498611655047680e+17
6.929999999999999718e-06,3.348792321265428480e+17,4.505475237745578240e+17,5.445810641959208320e+17,5.561518451449486720e+17
6.936999999999999821e-06,3.019894488671710080e+17,4.060947381840059520e+17,4.907275892428333440e+17,5.011416175899317120e+17
6.943999999999999923e-06,2.689896062493359040e+17,3.615306849728353280e+17,4.367620052316585600e+17,4.460191781941719040e+17
6.951000000000000025e-06,2.358794649437088640e+17,3.168552589463337600e+17,3.826843004383477760e+17,3.907845266513607680e+17
6.958000000000000128e-06,2.026587855714902080e+17,2.720683549009616000e+17,3.284944631379267840e+17,3.354376626551653760e+17
6.965000000000000230e-06,1.693273287103424000e+17,2.271698676254549760e+17,2.741924816046103360e+17,2.799785858992315840e+17
6.971999999999999485e-06,1.358848549003797280e+17,1.821596919019346560e+17,2.197783441119256960e+17,2.244072960771939200e+17
6.978999999999999588e-06,1.023311246501930400e+17,1.370377225069873120e+17,1.652520389328016640e+17,1.687237928826515840e+17
6.985999999999999690e-06,6.866589844296817600e+16,9.180385421280190400e+16,1.106135543397235840e+17,1.129280760092119040e+17
